DATE,Temperature,Ws,Rain,RH,FFMC,DMC,DC,ISI,BUI,FWI,Classes,Region,fire_label
2012-09-03,28,16,0.0,75,82.2,4.4,24.3,3.3,6.0,2.5,fire,Sidi-Bel-Abass,1
2012-09-04,30,15,0.2,66,73.5,4.1,26.6,1.5,6.0,0.7,not fire,Sidi-Bel-Abass,0
2012-09-05,30,12,4.1,58,66.1,4.0,8.4,1.0,3.9,0.4,not fire,Sidi-Bel-Abass,0
2012-09-06,34,14,6.5,71,64.5,3.3,9.1,1.0,3.5,0.4,not fire,Sidi-Bel-Abass,0
2012-09-07,31,15,0.0,62,83.3,5.8,17.7,3.8,6.4,3.2,fire,Sidi-Bel-Abass,1
2012-09-08,30,14,0.0,88,82.5,6.6,26.1,3.0,8.1,2.7,fire,Sidi-Bel-Abass,1
2012-09-09,30,15,0.0,80,83.1,7.9,34.5,3.5,10.0,3.7,fire,Sidi-Bel-Abass,1
2012-09-10,29,15,1.1,74,59.5,4.7,8.2,0.8,4.6,0.3,not fire,Sidi-Bel-Abass,0
2012-09-11,30,14,0.0,73,79.2,6.5,16.6,2.1,6.6,1.2,not fire,Sidi-Bel-Abass,0
2012-09-12,31,14,0.0,72,84.2,8.3,25.2,3.8,9.1,3.9,fire,Sidi-Bel-Abass,1
2012-09-13,29,19,0.0,49,88.6,11.5,33.4,9.1,12.4,10.3,fire,Sidi-Bel-Abass,1
2012-09-14,28,15,0.0,81,84.6,12.6,41.5,4.3,14.3,5.7,fire,Sidi-Bel-Abass,1
2012-09-15,32,13,0.0,51,88.7,16.0,50.2,6.9,17.8,9.8,fire,Sidi-Bel-Abass,1
2012-09-16,33,13,0.0,26,93.9,21.2,59.2,14.2,22.4,19.3,fire,Sidi-Bel-Abass,1
2012-09-17,34,12,0.0,44,92.5,25.2,63.3,11.2,26.2,17.5,fire,Sidi-Bel-Abass,1
2012-09-18,36,13,0.1,33,90.6,25.8,77.8,9.0,28.2,15.4,fire,Sidi-Bel-Abass,1
2012-09-19,29,8,0.1,41,83.9,24.9,86.0,2.7,28.9,5.6,fire,Sidi-Bel-Abass,1
2012-09-20,34,13,0.2,58,79.5,18.7,88.0,2.1,24.4,3.8,not fire,Sidi-Bel-Abass,0
2012-09-21,35,17,0.0,34,92.2,23.6,97.3,13.8,29.4,21.6,fire,Sidi-Bel-Abass,1
2012-09-22,33,13,0.0,64,88.9,26.1,106.3,7.1,32.4,13.7,fire,Sidi-Bel-Abass,1
2012-09-23,35,14,0.0,56,89.0,29.4,115.6,7.5,36.0,15.2,fire,Sidi-Bel-Abass,1
2012-09-24,26,6,2.0,49,61.3,11.9,28.1,0.6,11.9,0.4,not fire,Sidi-Bel-Abass,0
2012-09-25,28,15,0.0,70,79.9,13.8,36.1,2.4,14.1,3.0,not fire,Sidi-Bel-Abass,0
2012-09-26,30,14,0.0,65,85.4,16.0,44.5,4.5,16.9,6.5,fire,Sidi-Bel-Abass,1
2012-09-27,28,15,4.4,87,41.1,6.5,8.0,0.1,6.2,0.0,not fire,Sidi-Bel-Abass,0
2012-09-28,27,29,0.5,87,45.9,3.5,7.9,0.4,3.4,0.2,not fire,Sidi-Bel-Abass,0
2012-09-29,24,18,0.1,54,79.7,4.3,15.2,1.7,5.1,0.7,not fire,Sidi-Bel-Abass,0
2012-09-30,24,15,0.2,64,67.3,3.8,16.5,1.2,4.8,0.5,not fire,Sidi-Bel-Abass,0
2021-06-01,33,12,0.5,55,75.5,6.5,9.3,1.4,6.2,0.7,not fire,Tizi-Ouzou,0
2021-06-02,28,13,0.7,73,58.2,4.6,8.4,0.7,4.5,0.3,not fire,Tizi-Ouzou,0
2021-06-03,31,13,2.8,76,54.8,3.6,9.0,0.5,3.6,0.2,not fire,Tizi-Ouzou,0
2021-06-04,31,8,0.3,55,69.7,5.1,9.0,0.9,4.9,0.4,not fire,Tizi-Ouzou,0
2021-06-05,32,9,1.2,67,62.3,4.7,9.2,0.7,4.6,0.3,not fire,Tizi-Ouzou,0
2021-06-06,24,10,0.8,90,29.8,2.3,7.7,0.0,2.7,0.0,not fire,Tizi-Ouzou,0
2021-06-07,26,13,0.0,88,52.8,3.2,15.8,0.4,4.2,0.2,not fire,Tizi-Ouzou,0
2021-06-08,29,11,0.0,56,81.3,6.7,24.4,2.3,7.9,1.7,not fire,Tizi-Ouzou,0
2021-06-09,32,13,0.0,42,90.0,11.7,33.6,8.2,12.5,9.6,not fire,Tizi-Ouzou,0
2021-06-10,32,14,0.0,33,92.4,17.6,42.8,12.2,17.5,15.4,fire,Tizi-Ouzou,1
2021-06-11,33,14,0.0,40,92.4,22.9,52.1,12.3,22.9,17.5,fire,Tizi-Ouzou,1
2021-06-12,33,13,0.0,36,92.5,28.7,61.4,11.7,28.6,18.9,fire,Tizi-Ouzou,1
2021-06-13,36,13,0.0,29,94.0,35.6,71.3,15.3,35.5,25.3,fire,Tizi-Ouzou,1
2021-06-14,36,14,0.0,30,94.1,42.5,81.2,15.4,42.3,27.7,fire,Tizi-Ouzou,1
2021-06-15,38,12,0.2,34,89.5,34.5,84.4,7.3,34.4,14.5,fire,Tizi-Ouzou,1
2021-06-16,34,9,0.1,38,87.7,34.3,93.9,4.8,35.9,10.7,not fire,Tizi-Ouzou,0
2021-06-17,31,16,0.6,62,71.9,17.2,75.6,1.5,22.0,2.3,not fire,Tizi-Ouzou,0
2021-06-18,38,24,3.0,77,71.3,8.5,10.2,2.2,8.2,1.7,not fire,Tizi-Ouzou,0
2021-06-19,33,15,0.9,37,81.2,9.1,9.3,2.8,8.7,2.5,not fire,Tizi-Ouzou,0
2021-06-20,28,15,0.1,75,73.8,8.6,17.8,1.5,8.5,0.9,not fire,Tizi-Ouzou,0
2021-06-21,29,14,0.0,60,84.2,11.5,25.9,3.8,11.4,4.4,not fire,Tizi-Ouzou,0
2021-06-22,29,15,0.0,50,87.8,15.0,34.0,6.6,15.0,8.7,not fire,Tizi-Ouzou,0
2021-06-23,28,17,0.0,73,86.3,17.1,42.4,5.9,17.1,8.5,not fire,Tizi-Ouzou,0
2021-06-24,29,15,0.0,53,87.6,20.4,50.5,6.5,20.4,10.0,not fire,Tizi-Ouzou,0
2021-06-25,31,15,0.0,82,84.7,22.0,59.5,3.4,22.8,6.0,not fire,Tizi-Ouzou,0
2021-06-26,35,10,1.7,62,70.9,11.4,9.7,1.1,10.9,0.7,not fire,Tizi-Ouzou,0
2021-06-27,32,16,0.0,76,82.0,13.5,18.9,3.2,13.2,4.0,not fire,Tizi-Ouzou,0
2021-06-28,33,14,0.0,52,88.5,17.8,28.2,7.0,17.6,9.9,not fire,Tizi-Ouzou,0
2021-06-29,32,14,0.0,41,90.8,22.9,37.4,9.8,22.7,14.7,fire,Tizi-Ouzou,1
2021-06-30,33,15,0.0,45,90.9,27.9,46.7,8.1,27.7,14.1,fire,Tizi-Ouzou,1
2021-07-01,34,13,0.0,66,86.7,8.8,24.8,5.1,9.3,5.3,not fire,Tizi-Ouzou,0
2021-07-02,38,13,0.0,39,92.2,14.4,35.4,11.2,14.4,13.2,fire,Tizi-Ouzou,1
2021-07-03,37,14,0.0,26,94.8,21.0,45.7,17.4,21.0,21.7,fire,Tizi-Ouzou,1
2021-07-04,37,15,0.0,25,95.1,27.7,56.1,18.6,27.6,25.8,fire,Tizi-Ouzou,1
2021-07-05,40,13,0.0,20,96.6,35.5,67.0,20.7,35.3,31.1,fire,Tizi-Ouzou,1
2021-07-06,38,15,0.0,21,96.7,42.7,77.5,23.1,42.5,36.4,fire,Tizi-Ouzou,1
2021-07-07,35,15,0.0,29,95.5,48.7,87.5,19.8,48.5,35.0,fire,Tizi-Ouzou,1
2021-07-08,30,15,0.0,67,88.2,51.1,96.7,7.1,51.0,17.5,fire,Tizi-Ouzou,1
2021-07-09,34,15,0.0,83,84.8,52.5,106.5,4.4,52.4,12.3,fire,Tizi-Ouzou,1
2021-07-10,38,13,0.0,57,88.9,56.5,117.0,7.0,56.4,18.3,fire,Tizi-Ouzou,1
2021-07-11,42,14,0.0,34,94.0,63.2,128.3,15.2,63.0,33.3,fire,Tizi-Ouzou,1
2021-07-12,41,16,0.0,19,97.0,71.2,139.3,25.3,71.0,48.9,fire,Tizi-Ouzou,1
2021-07-13,31,16,0.2,67,75.5,48.6,140.5,1.8,25.1,5.6,not fire,Tizi-Ouzou,0
2021-07-14,29,15,0.0,85,79.7,49.6,149.4,2.4,54.2,7.4,not fire,Tizi-Ouzou,0
2021-07-15,32,16,0.6,55,75.4,25.7,127.6,1.8,34.2,4.0,not fire,Tizi-Ouzou,0
2021-07-16,33,15,0.1,83,71.2,22.5,137.2,1.4,31.9,2.9,not fire,Tizi-Ouzou,0
2021-07-17,33,14,0.0,47,88.4,26.7,146.9,6.9,36.7,14.4,fire,Tizi-Ouzou,1
2021-07-18,34,14,0.0,38,91.1,31.8,159.7,11.1,42.2,22.0,fire,Tizi-Ouzou,1
2021-07-19,32,15,0.0,51,90.9,35.6,166.2,10.3,46.4,21.9,fire,Tizi-Ouzou,1
2021-07-20,34,14,0.0,50,91.9,40.7,176.0,11.3,51.6,24.7,fire,Tizi-Ouzou,1
2021-07-21,38,16,0.0,33,93.6,46.9,186.5,15.9,57.6,32.8,fire,Tizi-Ouzou,1
2021-07-22,40,19,0.0,23,95.4,13.1,25.5,23.8,13.0,22.0,fire,Tizi-Ouzou,1
2021-07-23,41,14,0.0,22,96.2,13.7,26.1,20.1,13.6,20.1,fire,Tizi-Ouzou,1
2021-07-24,42,13,0.0,23,96.1,13.8,26.3,19.4,13.7,19.5,fire,Tizi-Ouzou,1
2021-07-25,38,14,0.1,33,92.2,10.5,25.9,11.8,10.5,11.9,fire,Tizi-Ouzou,1
2021-07-26,32,13,1.1,48,76.2,52.7,243.4,1.6,68.4,6.0,not fire,Tizi-Ouzou,0
2021-07-27,32,14,1.9,67,66.1,20.9,132.8,1.1,30.0,2.0,not fire,Tizi-Ouzou,0
2021-07-28,41,12,0.0,39,91.9,26.9,143.9,10.3,36.7,19.5,fire,Tizi-Ouzou,1
2021-07-29,37,12,0.0,42,92.0,32.1,154.2,10.4,42.2,21.0,fire,Tizi-Ouzou,1
2021-07-30,39,14,0.0,40,92.4,37.8,165.0,12.2,48.0,25.1,fire,Tizi-Ouzou,1
2021-07-31,39,12,0.0,32,93.9,44.2,175.7,13.7,54.2,28.8,fire,Tizi-Ouzou,1
2021-08-01,32,14,0.0,60,87.3,8.7,23.8,5.9,9.1,6.1,not fire,Tizi-Ouzou,0
2021-08-02,33,14,0.0,67,87.4,11.1,32.7,6.0,12.0,7.0,not fire,Tizi-Ouzou,0
2021-08-03,30,14,0.1,86,69.6,9.2,41.1,1.2,11.8,0.8,not fire,Tizi-Ouzou,0
2021-08-04,30,15,0.0,88,76.3,10.0,49.5,1.8,13.3,1.8,not fire,Tizi-Ouzou,0
2021-08-05,32,15,0.0,82,81.4,11.2,58.3,2.8,15.2,3.8,not fire,Tizi-Ouzou,0
2021-08-06,36,13,0.0,39,91.5,15.9,67.8,10.2,20.1,14.8,fire,Tizi-Ouzou,1
2021-08-07,35,14,0.0,32,93.2,21.0,77.1,13.6,25.0,19.8,fire,Tizi-Ouzou,1
2021-08-08,33,14,0.0,48,91.6,24.6,86.0,11.0,28.7,18.0,fire,Tizi-Ouzou,1
2021-08-09,37,10,0.0,69,88.6,27.1,95.7,5.8,31.7,11.6,not fire,Tizi-Ouzou,0
2021-08-10,42,27,0.0,19,97.1,13.2,25.2,44.9,12.5,31.3,fire,Tizi-Ouzou,1
2021-08-11,42,17,0.0,21,96.6,13.0,25.5,27.3,12.9,29.5,fire,Tizi-Ouzou,1
2021-08-12,42,15,0.0,15,98.0,20.6,36.1,27.6,20.4,35.0,fire,Tizi-Ouzou,1
2021-08-13,41,16,0.0,16,98.1,27.9,46.5,10.0,27.7,35.0,fire,Tizi-Ouzou,1
2021-08-14,43,19,0.0,19,97.2,13.4,25.7,30.4,13.2,26.4,fire,Tizi-Ouzou,1
2021-08-15,41,17,0.0,20,96.6,13.0,25.4,25.3,12.8,22.9,fire,Tizi-Ouzou,1
2021-08-16,37,15,0.0,22,95.3,12.1,24.7,5.6,78.1,18.4,fire,Tizi-Ouzou,1
2021-08-17,32,15,0.0,77,86.5,78.2,177.3,4.3,79.5,15.3,fire,Tizi-Ouzou,1
2021-08-18,34,14,0.0,82,85.0,79.5,186.4,6.5,82.5,21.3,fire,Tizi-Ouzou,1
2021-08-19,36,14,0.0,60,88.0,82.6,195.9,4.7,75.9,16.0,fire,Tizi-Ouzou,1
2021-08-20,35,14,0.1,52,85.7,70.6,205.2,11.8,80.5,31.6,fire,Tizi-Ouzou,1
2021-08-21,39,14,0.0,40,92.2,75.6,215.2,23.3,86.1,31.6,fire,Tizi-Ouzou,1
2021-08-22,40,16,0.0,21,96.2,12.7,25.2,22.8,12.6,21.1,fire,Tizi-Ouzou,1
2021-08-23,38,10,0.1,21,94.0,73.2,235.3,12.5,82.4,33.2,fire,Tizi-Ouzou,1
2021-08-24,35,10,0.0,53,91.2,76.7,244.6,8.4,86.0,26.0,fire,Tizi-Ouzou,1
2021-08-25,33,14,0.8,51,77.2,37.5,200.6,1.8,51.1,5.5,not fire,Tizi-Ouzou,0
2021-08-26,36,15,0.3,61,78.8,23.5,194.0,2.1,36.1,5.2,not fire,Tizi-Ouzou,0
2021-08-27,39,16,0.0,56,88.9,27.2,204.0,8.2,40.8,17.4,not fire,Tizi-Ouzou,0
2021-08-28,38,16,0.1,29,92.6,28.1,213.9,13.8,42.3,25.7,fire,Tizi-Ouzou,1
2021-08-29,36,17,0.0,66,89.0,30.7,223.3,8.7,45.7,19.2,fire,Tizi-Ouzou,1
2021-08-30,34,13,0.1,60,83.0,28.3,232.5,3.1,43.4,8.3,not fire,Tizi-Ouzou,0
2021-08-31,37,14,0.9,66,74.6,13.2,184.2,1.5,22.4,2.4,not fire,Tizi-Ouzou,0
2021-09-01,40,16,3.1,70,75.7,4.3,8.9,1.8,4.2,0.7,not fire,Tizi-Ouzou,0
2021-09-02,35,16,0.4,78,67.0,3.0,8.0,1.3,3.1,0.5,not fire,Tizi-Ouzou,0
2021-09-03,34,15,0.7,92,38.6,1.4,7.8,0.1,1.9,0.0,not fire,Tizi-Ouzou,0
2021-09-04,36,14,0.4,90,42.9,0.7,8.2,0.1,1.9,0.0,not fire,Tizi-Ouzou,0
2021-09-05,38,14,0.0,67,86.8,8.2,23.5,5.5,7.8,5.5,not fire,Tizi-Ouzou,0
2021-09-06,39,17,0.0,35,93.0,7.6,25.5,15.5,8.7,13.6,fire,Tizi-Ouzou,1
2021-09-07,39,11,0.0,31,94.1,12.5,34.2,13.4,13.1,14.4,fire,Tizi-Ouzou,1
2021-09-08,38,14,0.0,39,94.0,16.8,42.7,15.3,16.9,17.9,fire,Tizi-Ouzou,1
2021-09-09,34,16,0.0,70,88.0,18.6,50.5,7.2,19.4,10.7,not fire,Tizi-Ouzou,0
2021-09-10,33,17,0.0,74,86.8,20.2,58.2,6.4,21.6,10.2,not fire,Tizi-Ouzou,0
2021-09-11,33,17,0.0,71,86.9,22.0,65.8,6.4,24.0,10.9,not fire,Tizi-Ouzou,0
2021-09-12,37,16,0.0,48,90.4,25.5,75.1,10.1,27.4,16.5,fire,Tizi-Ouzou,1
2021-09-13,39,17,0.0,37,92.9,30.0,82.9,15.3,31.5,23.9,fire,Tizi-Ouzou,1
2021-09-14,41,16,0.0,30,94.7,35.2,92.0,18.6,36.0,29.2,fire,Tizi-Ouzou,1
2021-09-15,39,28,0.0,42,91.9,10.2,23.7,23.0,10.1,19.5,fire,Tizi-Ouzou,1
2021-09-16,38,8,0.0,84,85.3,40.5,109.3,3.3,42.0,8.5,not fire,Tizi-Ouzou,0
2021-09-17,34,11,0.3,47,80.7,25.8,104.2,2.1,31.9,4.7,not fire,Tizi-Ouzou,0
2021-09-18,32,16,0.0,88,80.9,26.5,111.7,2.8,33.3,6.3,not fire,Tizi-Ouzou,0
2021-09-19,32,17,0.0,80,83.0,27.7,119.1,3.8,35.0,8.7,not fire,Tizi-Ouzou,0
2021-09-20,31,14,0.5,73,64.8,13.9,102.6,1.1,20.8,1.0,not fire,Tizi-Ouzou,0
2021-09-21,31,12,0.4,87,47.1,7.5,92.0,0.2,12.5,0.1,not fire,Tizi-Ouzou,0
2021-09-22,31,15,9.0,89,35.1,3.4,7.3,0.0,3.3,0.0,not fire,Tizi-Ouzou,0
2021-09-23,38,8,0.2,60,75.2,4.1,9.9,1.2,4.1,0.5,not fire,Tizi-Ouzou,0
2021-09-24,40,17,0.0,41,91.8,8.4,18.8,13.1,8.4,11.7,fire,Tizi-Ouzou,1
2021-09-25,36,14,0.0,55,90.8,11.4,27.0,9.8,11.4,10.6,fire,Tizi-Ouzou,1
2021-09-26,32,10,0.0,83,84.8,12.4,34.5,3.4,13.1,4.2,not fire,Tizi-Ouzou,0
2021-09-27,30,12,0.0,96,78.8,12.6,41.6,1.8,14.4,2.1,not fire,Tizi-Ouzou,0
2021-09-28,30,12,0.0,69,84.4,14.3,48.7,3.5,16.5,5.1,not fire,Tizi-Ouzou,0
2021-09-29,31,14,0.0,72,85.1,15.9,56.0,4.3,18.6,6.7,not fire,Tizi-Ouzou,0
2021-09-30,28,12,0.0,81,84.4,16.9,62.8,3.5,20.2,5.8,not fire,Tizi-Ouzou,0
